PROVIDER$CODE_;PROVIDERPRICEDVALUECODE_;PRICEDATE;NAV_;CLOSE_;Nom
SIXTELEKURS;MA0000036659;13/04/2017;1330.23;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;14/04/2017;1330.3;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;17/04/2017;1330.5;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;18/04/2017;1330.57;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;19/04/2017;1330.65;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;20/04/2017;1330.72;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;21/04/2017;1330.79;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;24/04/2017;1331.0;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;25/04/2017;1331.08;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;26/04/2017;1331.15;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;27/04/2017;1331.22;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;28/04/2017;1331.29;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;02/05/2017;1331.57;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;03/05/2017;1331.65;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;04/05/2017;1331.71;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;05/05/2017;1331.78;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;08/05/2017;1332.0;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;09/05/2017;1332.07;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;10/05/2017;1332.14;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;11/05/2017;1332.22;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;12/05/2017;1332.29;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;15/05/2017;1332.5;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;16/05/2017;1332.57;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;17/05/2017;1332.64;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;18/05/2017;1332.71;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;19/05/2017;1332.78;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;22/05/2017;1332.99;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;23/05/2017;1333.06;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;24/05/2017;1333.13;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;25/05/2017;1333.19;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;26/05/2017;1333.26;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;29/05/2017;1333.46;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;30/05/2017;1333.54;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;31/05/2017;1333.6;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;01/06/2017;1333.67;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;02/06/2017;1333.73;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;05/06/2017;1333.94;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;06/06/2017;1334.01;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;07/06/2017;1334.08;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;08/06/2017;1334.15;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;09/06/2017;1334.22;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;12/06/2017;1334.43;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;13/06/2017;1334.5;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;14/06/2017;1334.55;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;15/06/2017;1334.62;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;16/06/2017;1334.69;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;19/06/2017;1334.9;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;20/06/2017;1334.97;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;21/06/2017;1335.03;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;22/06/2017;1335.09;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;23/06/2017;1335.16;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;28/06/2017;1335.45;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;29/06/2017;1335.53;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;30/06/2017;1335.6;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;03/07/2017;1335.82;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;04/07/2017;1335.93;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;05/07/2017;1335.97;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;06/07/2017;1336.04;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;07/07/2017;1336.12;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;10/07/2017;1336.34;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;11/07/2017;1336.39;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;12/07/2017;1336.46;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;13/07/2017;1336.53;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;14/07/2017;1336.6;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;17/07/2017;1336.82;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;18/07/2017;1336.9;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;19/07/2017;1336.97;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;20/07/2017;1337.05;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;21/07/2017;1337.12;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;24/07/2017;1337.35;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;25/07/2017;1337.43;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;26/07/2017;1337.5;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;27/07/2017;1337.58;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;28/07/2017;1337.65;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;31/07/2017;1337.88;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;01/08/2017;1337.96;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;02/08/2017;1338.04;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;03/08/2017;1338.11;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;04/08/2017;1338.19;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;07/08/2017;1338.41;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;08/08/2017;1338.49;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;09/08/2017;1338.56;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;10/08/2017;1338.64;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;11/08/2017;1338.72;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;15/08/2017;1339.02;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;16/08/2017;1339.1;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;17/08/2017;1339.18;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;18/08/2017;1339.25;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;22/08/2017;1339.56;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;23/08/2017;1339.63;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;24/08/2017;1339.72;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;25/08/2017;1339.79;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;28/08/2017;1340.02;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;30/08/2017;1340.17;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000036659;31/08/2017;1340.25;;FCP ATTIJARI LIQUIDITE
SIXTELEKURS;MA0000041139;02/12/2016;767.8;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;09/12/2016;764.43;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;16/12/2016;748.59;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;23/12/2016;748.68;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;30/12/2016;753.52;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;06/01/2017;773.21;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;13/01/2017;778.16;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;20/01/2017;784.33;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;27/01/2017;772.21;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;03/02/2017;789.36;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;10/02/2017;803.89;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;17/02/2017;811.17;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;24/02/2017;820.69;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;03/03/2017;804.94;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;10/03/2017;785.79;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;17/03/2017;798.56;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;24/03/2017;808.05;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;31/03/2017;811.69;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;07/04/2017;828.44;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;14/04/2017;839.55;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;21/04/2017;834.53;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;28/04/2017;815.02;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;05/05/2017;787.2;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;12/05/2017;792.28;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;19/05/2017;793.62;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;26/05/2017;802.46;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;02/06/2017;803.98;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;09/06/2017;803.01;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;16/06/2017;796.3;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;23/06/2017;796.12;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;30/06/2017;776.95;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;07/07/2017;760.89;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;14/07/2017;767.56;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;21/07/2017;771.49;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;28/07/2017;778.26;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;04/08/2017;769.04;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;11/08/2017;787.02;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;18/08/2017;795.99;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000041139;25/08/2017;787.11;;FCP ATTIJARI GOLD
SIXTELEKURS;MA0000040388;02/12/2016;147.62;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;09/12/2016;147.56;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;16/12/2016;147.65;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;23/12/2016;147.56;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;30/12/2016;147.66;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;06/01/2017;147.7;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;13/01/2017;147.6;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;20/01/2017;147.64;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;27/01/2017;147.66;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;03/02/2017;147.74;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;10/02/2017;147.85;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;17/02/2017;148.02;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;24/02/2017;148.26;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;03/03/2017;148.41;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;10/03/2017;148.53;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;17/03/2017;148.53;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;24/03/2017;148.67;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;31/03/2017;148.67;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;07/04/2017;148.75;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;14/04/2017;148.81;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;21/04/2017;148.88;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;28/04/2017;148.98;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;05/05/2017;149.1;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;12/05/2017;149.12;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;19/05/2017;149.27;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;26/05/2017;149.35;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;02/06/2017;149.42;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;09/06/2017;149.44;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;16/06/2017;149.52;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;23/06/2017;149.5;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;30/06/2017;149.56;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;07/07/2017;149.47;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;14/07/2017;149.53;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;21/07/2017;149.67;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;28/07/2017;149.73;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;04/08/2017;149.83;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;11/08/2017;149.94;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;18/08/2017;150.0;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040388;25/08/2017;150.06;;FCP WG OBLIGATIONS
SIXTELEKURS;MA0000040156;02/12/2016;655.68;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;09/12/2016;669.66;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;16/12/2016;690.47;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;23/12/2016;729.47;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;30/12/2016;722.87;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;06/01/2017;776.41;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;13/01/2017;774.82;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;20/01/2017;771.55;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;27/01/2017;773.01;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;03/02/2017;758.04;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;10/02/2017;762.44;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;17/02/2017;758.37;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;24/02/2017;732.76;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;03/03/2017;749.25;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;10/03/2017;753.81;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;17/03/2017;761.53;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;24/03/2017;730.82;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;31/03/2017;727.57;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;07/04/2017;724.36;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040263;02/12/2016;1851.16;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;09/12/2016;1849.15;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040156;14/04/2017;720.92;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;21/04/2017;729.99;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;28/04/2017;743.04;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;05/05/2017;748.65;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;12/05/2017;755.9;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;19/05/2017;751.78;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;26/05/2017;754.19;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;02/06/2017;759.62;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;09/06/2017;762.34;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;16/06/2017;764.47;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;23/06/2017;773.71;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;30/06/2017;782.59;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;07/07/2017;811.61;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;14/07/2017;811.31;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;21/07/2017;794.54;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;28/07/2017;806.86;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;04/08/2017;794.99;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;11/08/2017;804.9;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;18/08/2017;810.06;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040156;25/08/2017;807.84;;FCP ATTIJARI AL MOUCHARAKA
SIXTELEKURS;MA0000040263;16/12/2016;1849.41;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;23/12/2016;1848.29;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;30/12/2016;1853.72;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;06/01/2017;1853.61;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;13/01/2017;1849.88;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;20/01/2017;1849.94;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;27/01/2017;1848.87;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;03/02/2017;1850.75;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;10/02/2017;1851.87;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;17/02/2017;1854.22;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;24/02/2017;1858.89;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;03/03/2017;1861.43;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;10/03/2017;1864.05;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;17/03/2017;1864.83;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;24/03/2017;1865.28;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;31/03/2017;1865.78;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;07/04/2017;1866.28;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;14/04/2017;1868.31;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;21/04/2017;1869.05;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;28/04/2017;1870.22;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;05/05/2017;1871.89;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;12/05/2017;1871.42;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;19/05/2017;1872.65;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;26/05/2017;1873.56;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;02/06/2017;1874.19;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;09/06/2017;1874.0;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;16/06/2017;1875.47;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;23/06/2017;1873.91;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;30/06/2017;1875.79;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;07/07/2017;1873.92;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;14/07/2017;1875.01;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;21/07/2017;1876.75;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;28/07/2017;1878.38;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;04/08/2017;1879.21;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;11/08/2017;1880.65;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;18/08/2017;1881.1;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040263;25/08/2017;1882.34;;FCP ATTIJARI SECURITE
SIXTELEKURS;MA0000040271;01/12/2016;169699.19;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;02/12/2016;169716.17;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;05/12/2016;169747.69;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;06/12/2016;169758.59;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;07/12/2016;169764.76;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;08/12/2016;169775.32;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;09/12/2016;169775.96;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;14/12/2016;169826.85;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;15/12/2016;169838.69;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;16/12/2016;169845.92;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;19/12/2016;169872.42;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;20/12/2016;169882.96;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;21/12/2016;169876.41;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;22/12/2016;169887.92;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;23/12/2016;169877.58;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;26/12/2016;169909.01;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;27/12/2016;169917.07;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;28/12/2016;169928.82;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;29/12/2016;169939.91;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;30/12/2016;169954.28;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;02/01/2017;169981.95;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;03/01/2017;169992.64;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;04/01/2017;169997.38;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;05/01/2017;170006.83;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;06/01/2017;170017.22;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;09/01/2017;170051.46;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;10/01/2017;170060.04;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040271;12/01/2017;170073.73;;FCP CAP MONETAIRE PREMIERE
SIXTELEKURS;MA0000040339;01/12/2016;205.36;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;02/12/2016;205.37;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;05/12/2016;205.39;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;06/12/2016;205.4;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;07/12/2016;205.4;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;08/12/2016;205.41;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;09/12/2016;205.42;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;14/12/2016;205.46;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;15/12/2016;205.47;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;16/12/2016;205.48;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040339;19/12/2016;205.5;;FCP ATTIJARI MONETAIRE JOUR
SIXTELEKURS;MA0000040180;01/12/2016;166.66;;FCP OBLIDYNAMIC
SIXTELEKURS;MA0000040271;13/01/2017;170084.35;;FCP CAP MONETAIRE PREMIERE
